Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Sleep_Category,Improvement_Potential,Has_Tutoring
26,68,1.0,1.0,0,8,63,1.0,1,2.0,0.0,1,2.0,3,0,2.0,1,66,0.37681159420289856,Good,2.3333333333333335,1
25,63,0.0,1.0,0,8,58,1.0,1,1.0,2.0,1,2.0,1,0,2.0,0,64,0.390625,Good,2.230769230769231,1
18,72,2.0,2.0,1,7,80,2.0,1,1.0,2.0,1,0.0,2,1,1.0,0,66,0.2465753424657534,Normal,4.2105263157894735,1
17,85,1.0,1.0,1,9,74,1.0,1,1.0,1.0,0,1.0,2,0,2.0,1,67,0.19767441860465115,Good,4.111111111111111,1
22,83,1.0,0.0,1,8,86,1.0,1,3.0,1.0,1,0.0,4,0,2.0,1,68,0.2619047619047619,Good,3.739130434782609,1
26,84,1.0,1.0,0,8,76,1.0,1,3.5,1.0,1,1.0,2,0,1.0,1,71,0.3058823529411765,Good,2.814814814814815,1
19,82,2.0,0.0,0,9,71,1.0,1,1.0,0.0,0,1.0,3,0,2.0,0,67,0.2289156626506024,Good,3.55,1
26,71,2.0,1.0,1,7,76,1.0,1,3.0,0.0,1,2.0,2,0,1.0,1,69,0.3611111111111111,Normal,2.814814814814815,1
29,70,1.0,0.0,1,7,72,0.0,1,1.0,1.0,1,2.0,4,0,2.0,1,67,0.4084507042253521,Normal,2.4,1
15,65,0.0,2.0,1,8,52,1.0,1,3.5,0.0,0,1.0,3,1,1.0,0,61,0.22727272727272727,Good,3.25,1
15,94,1.0,1.0,0,7,84,1.0,1,0.0,1.0,1,2.0,2,0,1.0,1,68,0.15789473684210525,Normal,5.25,0
19,85,0.0,0.0,1,8,98,1.0,1,2.0,1.0,0,1.0,4,0,2.0,0,67,0.22093023255813954,Good,4.9,1
22,67,0.0,1.0,1,6,71,0.0,1,1.0,1.0,1,1.0,4,0,1.0,1,64,0.3235294117647059,Normal,3.0869565217391304,1
17,67,1.0,1.0,1,4,71,1.0,1,3.0,1.0,1,0.0,2,0,1.0,0,63,0.25,Low,3.9444444444444446,1
28,95,0.0,1.0,0,8,52,2.0,1,3.0,2.0,1,0.0,4,0,2.0,1,72,0.2916666666666667,Good,1.793103448275862,1
23,90,2.0,1.0,0,5,95,0.0,1,2.0,0.0,1,0.0,2,0,1.0,1,69,0.25274725274725274,Low,3.9583333333333335,1
20,86,0.0,2.0,0,6,96,1.0,1,1.0,2.0,1,1.0,2,1,0.0,1,66,0.22988505747126436,Normal,4.571428571428571,1
11,76,1.0,1.0,1,8,91,0.0,1,1.0,2.0,0,1.0,3,1,2.0,0,64,0.14285714285714285,Good,7.583333333333333,1
12,70,0.0,1.0,1,8,55,1.0,1,2.0,1.0,1,0.0,4,0,2.0,0,61,0.16901408450704225,Good,4.230769230769231,1
22,99,1.0,2.0,1,9,95,1.0,1,2.0,0.0,1,0.0,4,1,2.0,1,71,0.22,Good,4.130434782608695,1
7,92,0.0,1.0,1,4,51,1.0,1,0.0,2.0,1,2.0,1,0,2.0,0,63,0.07526881720430108,Low,6.375,0
26,72,1.0,0.0,0,7,72,0.0,1,2.0,1.0,1,1.0,4,0,2.0,0,65,0.3561643835616438,Normal,2.6666666666666665,1
19,94,2.0,0.0,1,7,75,1.0,1,2.0,2.0,1,0.0,5,0,2.0,0,71,0.2,Normal,3.75,1
36,90,2.0,2.0,0,8,92,2.0,1,2.0,1.0,0,1.0,1,0,2.0,0,78,0.3956043956043956,Good,2.4864864864864864,1
34,72,1.0,2.0,1,9,88,0.0,1,1.0,2.0,0,2.0,3,0,2.0,1,73,0.4657534246575342,Good,2.5142857142857142,1
19,77,0.0,1.0,0,5,90,0.0,1,1.0,0.0,0,1.0,3,0,2.0,0,65,0.24358974358974358,Low,4.5,1
19,67,0.0,1.0,1,7,93,2.0,1,0.0,1.0,1,2.0,4,0,2.0,1,66,0.27941176470588236,Normal,4.65,0
26,64,2.0,0.0,1,8,74,0.0,1,3.0,1.0,1,1.0,2,0,2.0,1,66,0.4,Good,2.740740740740741,1
30,89,1.0,1.0,0,6,89,1.0,1,3.0,2.0,1,1.0,3,0,1.0,1,74,0.3333333333333333,Normal,2.870967741935484,1
10,71,1.0,0.0,0,10,53,0.0,1,3.5,2.0,0,2.0,3,0,2.0,0,62,0.1388888888888889,Oversleep,4.818181818181818,1
9,93,2.0,0.0,1,6,72,0.0,1,1.0,1.0,1,2.0,2,0,2.0,0,66,0.09574468085106383,Normal,7.2,1
16,100,2.0,2.0,0,7,52,1.0,1,3.5,0.0,1,0.0,4,0,2.0,0,71,0.15841584158415842,Normal,3.0588235294117645,1
23,63,2.0,1.0,1,5,96,1.0,1,2.0,2.0,1,1.0,2,0,2.0,0,67,0.359375,Low,4.0,1
23,79,2.0,0.0,1,7,98,0.0,1,0.0,1.0,1,1.0,4,0,2.0,0,69,0.2875,Normal,4.083333333333333,0
26,92,1.0,2.0,0,4,54,1.0,1,2.0,2.0,1,2.0,4,0,1.0,1,72,0.27956989247311825,Low,2.0,1
13,92,2.0,2.0,1,7,77,1.0,1,2.0,2.0,1,2.0,4,0,2.0,1,72,0.13978494623655913,Normal,5.5,1
6,90,1.0,1.0,1,9,66,1.0,1,2.0,1.0,1,2.0,2,0,0.0,1,65,0.06593406593406594,Good,9.428571428571429,1
25,74,2.0,2.0,0,5,67,2.0,1,1.0,1.0,1,2.0,5,0,2.0,1,71,0.3333333333333333,Low,2.576923076923077,1
15,78,1.0,1.0,0,5,73,1.0,1,0.0,2.0,0,2.0,1,1,2.0,1,64,0.189873417721519,Low,4.5625,0
8,84,1.0,0.0,1,9,56,0.0,1,1.0,0.0,1,2.0,2,0,1.0,1,61,0.09411764705882353,Good,6.222222222222222,1
21,99,1.0,0.0,1,9,59,0.0,1,1.0,2.0,1,0.0,2,0,1.0,0,69,0.21,Good,2.6818181818181817,1
25,73,0.0,1.0,1,5,79,1.0,1,1.0,0.0,0,1.0,5,0,1.0,0,65,0.33783783783783783,Low,3.0384615384615383,1
19,97,1.0,0.0,1,10,51,2.0,1,3.0,0.0,1,1.0,4,0,0.0,0,69,0.19387755102040816,Oversleep,2.55,1
17,71,1.0,1.0,0,8,80,0.0,1,2.0,2.0,1,1.0,3,0,2.0,0,64,0.2361111111111111,Good,4.444444444444445,1
19,100,1.0,0.0,1,9,66,2.0,1,1.0,2.0,1,0.0,4,1,1.0,1,69,0.18811881188118812,Good,3.3,1
18,87,1.0,1.0,1,6,92,0.0,1,1.0,0.0,0,1.0,4,0,2.0,0,68,0.20454545454545456,Normal,4.842105263157895,1
12,79,1.0,0.0,0,9,80,0.0,1,1.0,2.0,1,2.0,2,0,1.0,1,63,0.15,Good,6.153846153846154,1
16,85,0.0,1.0,0,7,85,2.0,1,1.0,1.0,1,1.0,2,0,2.0,1,66,0.18604651162790697,Normal,5.0,1
23,71,1.0,1.0,0,7,56,0.0,1,1.0,1.0,0,2.0,4,0,2.0,0,65,0.3194444444444444,Normal,2.3333333333333335,1
22,71,2.0,1.0,1,8,63,1.0,1,2.0,1.0,1,0.0,2,0,1.0,1,66,0.3055555555555556,Good,2.739130434782609,1
21,65,1.0,1.0,0,6,100,1.0,1,3.0,1.0,1,1.0,4,0,2.0,1,67,0.3181818181818182,Normal,4.545454545454546,1
14,65,1.0,2.0,1,5,72,0.0,1,3.0,0.0,0,0.0,2,0,2.0,1,62,0.21212121212121213,Low,4.8,1
19,74,1.0,2.0,1,7,68,1.0,1,2.0,0.0,1,0.0,2,0,2.0,0,66,0.25333333333333335,Normal,3.4,1
7,91,2.0,1.0,0,7,94,2.0,0,3.0,2.0,1,1.0,3,0,1.0,0,68,0.07608695652173914,Normal,11.75,1
21,84,1.0,1.0,1,6,52,1.0,1,2.0,2.0,1,0.0,5,0,1.0,1,68,0.24705882352941178,Normal,2.3636363636363638,1
29,64,0.0,1.0,0,9,77,1.0,1,0.0,0.0,1,0.0,2,0,1.0,0,63,0.4461538461538462,Good,2.566666666666667,0
11,94,2.0,0.0,1,10,61,1.0,1,1.0,1.0,1,1.0,3,0,1.0,1,66,0.11578947368421053,Oversleep,5.083333333333333,1
16,84,2.0,0.0,0,6,68,0.0,0,3.0,1.0,0,1.0,3,0,2.0,1,65,0.18823529411764706,Normal,4.0,1
22,98,2.0,1.0,1,7,60,1.0,1,1.0,2.0,1,2.0,1,0,2.0,1,72,0.2222222222222222,Normal,2.608695652173913,1
28,87,1.0,1.0,0,6,52,1.0,1,3.5,0.0,0,1.0,3,0,2.0,0,70,0.3181818181818182,Normal,1.793103448275862,1
17,67,2.0,0.0,0,10,71,1.0,1,1.0,1.0,1,2.0,3,0,2.0,1,63,0.25,Oversleep,3.9444444444444446,1
16,79,1.0,1.0,0,8,89,1.0,1,0.0,0.0,0,1.0,4,0,2.0,1,65,0.2,Good,5.235294117647059,0
8,86,2.0,0.0,1,8,98,0.0,1,1.0,0.0,0,1.0,1,0,2.0,1,65,0.09195402298850575,Good,10.88888888888889,1
21,61,2.0,2.0,0,9,81,1.0,1,1.0,1.0,0,1.0,3,0,2.0,1,66,0.3387096774193548,Good,3.6818181818181817,1
32,61,2.0,1.0,1,7,69,2.0,1,0.0,2.0,1,2.0,3,0,1.0,0,68,0.5161290322580645,Normal,2.090909090909091,0
22,65,1.0,0.0,1,7,88,0.0,0,2.0,1.0,1,2.0,4,0,2.0,1,64,0.3333333333333333,Normal,3.8260869565217392,1
20,70,2.0,1.0,0,9,75,0.0,1,3.0,1.0,1,1.0,4,0,1.0,1,66,0.28169014084507044,Good,3.5714285714285716,1
22,77,0.0,1.0,1,8,68,1.0,1,3.0,2.0,1,2.0,4,0,1.0,1,68,0.28205128205128205,Good,2.9565217391304346,1
20,79,0.0,1.0,1,6,59,1.0,1,0.0,0.0,1,2.0,2,0,1.0,1,64,0.25,Normal,2.8095238095238093,0
15,66,1.0,1.0,0,6,90,0.0,1,2.0,1.0,1,0.0,3,0,0.0,0,62,0.22388059701492538,Normal,5.625,1
25,87,1.0,1.0,1,6,75,1.0,0,0.0,0.0,0,1.0,2,1,2.0,1,67,0.2840909090909091,Normal,2.8846153846153846,0
21,84,0.0,2.0,0,9,98,1.0,1,1.0,0.0,1,0.0,3,0,1.0,1,67,0.24705882352941178,Good,4.454545454545454,1
20,72,1.0,1.0,0,9,90,0.0,1,1.0,1.0,0,1.0,2,0,1.0,1,65,0.273972602739726,Good,4.285714285714286,1
14,61,0.0,1.0,1,10,71,1.0,0,2.0,0.0,1,1.0,4,0,2.0,1,59,0.22580645161290322,Oversleep,4.733333333333333,1
28,63,1.0,2.0,1,6,87,0.0,1,0.0,0.0,1,2.0,2,0,1.0,0,66,0.4375,Normal,3.0,0
24,76,2.0,0.0,0,7,73,1.0,1,3.5,1.0,1,1.0,2,0,2.0,0,68,0.3116883116883117,Normal,2.92,1
17,66,2.0,1.0,0,6,54,1.0,1,2.0,2.0,1,2.0,3,1,2.0,0,63,0.2537313432835821,Normal,3.0,1
26,75,1.0,0.0,1,7,76,1.0,1,2.0,1.0,1,1.0,3,0,2.0,1,68,0.34210526315789475,Normal,2.814814814814815,1
17,85,2.0,0.0,1,8,93,0.0,1,2.0,1.0,1,2.0,3,0,0.0,0,68,0.19767441860465115,Good,5.166666666666667,1
15,82,1.0,1.0,1,7,93,1.0,1,3.0,0.0,1,0.0,2,0,1.0,0,66,0.18072289156626506,Normal,5.8125,1
15,69,2.0,0.0,0,9,79,0.0,1,1.0,1.0,0,2.0,2,0,1.0,0,63,0.21428571428571427,Good,4.9375,1
9,74,1.0,0.0,0,6,69,0.0,1,3.0,0.0,0,2.0,2,0,1.0,0,61,0.12,Normal,6.9,1
23,85,2.0,1.0,1,8,51,0.0,1,0.0,2.0,1,0.0,4,0,2.0,0,68,0.26744186046511625,Good,2.125,0
9,94,2.0,0.0,0,6,66,0.0,1,0.0,0.0,1,2.0,3,0,2.0,1,66,0.09473684210526316,Normal,6.6,0
13,90,1.0,2.0,0,4,99,2.0,1,1.0,2.0,1,1.0,4,1,1.0,1,69,0.14285714285714285,Low,7.071428571428571,1
8,82,1.0,2.0,1,5,86,1.0,0,0.0,0.0,1,0.0,3,0,2.0,0,64,0.0963855421686747,Low,9.555555555555555,0
19,74,1.0,1.0,0,7,86,2.0,1,1.0,2.0,0,2.0,3,0,2.0,1,68,0.25333333333333335,Normal,4.3,1
19,75,1.0,2.0,0,10,88,0.0,1,0.0,0.0,1,2.0,2,0,2.0,0,66,0.25,Oversleep,4.4,0
18,95,1.0,1.0,0,6,81,1.0,1,0.0,0.0,1,2.0,3,1,2.0,0,68,0.1875,Normal,4.2631578947368425,0
14,62,1.0,2.0,1,7,79,0.0,1,2.0,1.0,0,2.0,2,0,1.0,0,62,0.2222222222222222,Normal,5.266666666666667,1
13,100,1.0,0.0,1,8,73,0.0,1,1.0,0.0,1,1.0,3,0,2.0,1,68,0.12871287128712872,Good,5.214285714285714,1
23,87,1.0,2.0,0,6,72,1.0,1,1.0,0.0,0,0.0,3,0,1.0,1,69,0.26136363636363635,Normal,3.0,1
17,87,2.0,2.0,1,6,94,1.0,1,2.0,0.0,0,1.0,3,0,1.0,1,70,0.19318181818181818,Normal,5.222222222222222,1
22,62,2.0,1.0,1,7,70,0.0,1,3.5,0.0,1,0.0,2,0,2.0,0,65,0.3492063492063492,Normal,3.0434782608695654,1
15,84,0.0,1.0,1,6,92,1.0,1,3.0,1.0,1,2.0,3,0,2.0,0,68,0.17647058823529413,Normal,5.75,1
21,79,1.0,2.0,0,4,92,0.0,1,0.0,0.0,1,0.0,2,0,2.0,0,67,0.2625,Low,4.181818181818182,0
28,64,0.0,1.0,1,6,89,1.0,1,0.0,0.0,1,1.0,4,0,0.0,1,64,0.4307692307692308,Normal,3.0689655172413794,0
24,71,0.0,1.0,0,8,52,1.0,0,2.0,1.0,1,0.0,3,0,2.0,0,63,0.3333333333333333,Good,2.08,1
18,96,1.0,0.0,1,8,57,1.0,1,1.0,1.0,1,0.0,2,0,2.0,0,67,0.18556701030927836,Good,3.0,1
22,82,2.0,0.0,0,9,66,1.0,1,1.0,0.0,0,0.0,3,0,1.0,1,66,0.26506024096385544,Good,2.869565217391304,1
19,77,2.0,0.0,1,9,92,1.0,1,2.0,0.0,1,2.0,4,0,2.0,0,67,0.24358974358974358,Good,4.6,1
20,63,1.0,1.0,1,6,94,1.0,0,2.0,1.0,1,1.0,3,0,0.0,0,63,0.3125,Normal,4.476190476190476,1
18,89,1.0,1.0,1,6,52,1.0,1,3.0,2.0,1,2.0,3,0,1.0,0,69,0.2,Normal,2.736842105263158,1
19,88,2.0,2.0,0,6,66,1.0,1,3.0,1.0,1,2.0,2,0,2.0,0,70,0.21348314606741572,Normal,3.3,1
21,85,2.0,1.0,1,7,93,1.0,1,0.0,2.0,1,1.0,4,0,1.0,1,70,0.2441860465116279,Normal,4.2272727272727275,0
14,80,2.0,1.0,0,6,62,1.0,1,0.0,2.0,0,0.0,2,0,2.0,1,65,0.1728395061728395,Normal,4.133333333333334,0
14,77,0.0,0.0,0,7,99,0.0,1,2.0,1.0,1,2.0,2,0,1.0,0,64,0.1794871794871795,Normal,6.6,1
12,84,1.0,2.0,1,6,74,2.0,1,1.0,1.0,1,0.0,3,0,1.0,0,67,0.1411764705882353,Normal,5.6923076923076925,1
10,69,0.0,1.0,0,8,97,1.0,1,1.0,1.0,0,0.0,3,0,2.0,0,61,0.14285714285714285,Good,8.818181818181818,1
13,98,1.0,2.0,1,6,71,1.0,1,1.0,0.0,0,2.0,1,0,2.0,0,70,0.13131313131313133,Normal,5.071428571428571,1
21,84,2.0,0.0,0,6,66,2.0,1,2.0,2.0,0,2.0,4,1,0.0,1,68,0.24705882352941178,Normal,3.0,1
15,72,1.0,1.0,1,8,68,2.0,1,0.0,1.0,1,2.0,2,0,2.0,0,64,0.2054794520547945,Good,4.25,0
23,78,2.0,1.0,0,8,94,1.0,1,1.0,2.0,0,1.0,2,1,1.0,1,68,0.2911392405063291,Good,3.9166666666666665,1
20,92,1.0,0.0,0,7,67,0.0,1,1.0,1.0,1,2.0,5,0,2.0,1,68,0.21505376344086022,Normal,3.1904761904761907,1
8,66,2.0,2.0,1,8,83,1.0,1,0.0,0.0,0,2.0,4,0,2.0,1,63,0.11940298507462686,Good,9.222222222222221,0
24,72,0.0,1.0,1,8,73,0.0,1,1.0,0.0,1,2.0,2,0,1.0,0,65,0.3287671232876712,Good,2.92,1
25,87,0.0,1.0,1,10,97,1.0,1,3.5,0.0,0,1.0,3,1,2.0,0,69,0.2840909090909091,Oversleep,3.730769230769231,1
14,73,1.0,2.0,0,8,58,1.0,1,2.0,0.0,1,0.0,2,0,1.0,1,63,0.1891891891891892,Good,3.8666666666666667,1
23,92,0.0,1.0,1,10,71,1.0,1,1.0,0.0,1,1.0,3,0,2.0,1,69,0.24731182795698925,Oversleep,2.9583333333333335,1
15,65,2.0,0.0,1,7,56,1.0,0,3.0,2.0,0,2.0,3,1,2.0,0,61,0.22727272727272727,Normal,3.5,1
21,91,0.0,2.0,1,9,79,1.0,1,2.0,0.0,0,1.0,3,0,0.0,0,69,0.22826086956521738,Good,3.590909090909091,1
12,63,2.0,1.0,0,9,70,0.0,1,1.0,2.0,1,2.0,3,0,2.0,0,62,0.1875,Good,5.384615384615385,1
9,61,0.0,2.0,1,7,53,1.0,1,0.0,1.0,1,2.0,2,1,0.0,1,58,0.14516129032258066,Normal,5.3,0
18,96,1.0,2.0,1,6,92,1.0,1,2.0,1.0,1,2.0,3,0,0.0,1,71,0.18556701030927836,Normal,4.842105263157895,1
19,83,2.0,0.0,0,6,69,1.0,1,3.5,1.0,0,2.0,2,0,0.0,1,69,0.2261904761904762,Normal,3.45,1
18,74,2.0,1.0,0,8,75,2.0,1,1.0,2.0,1,2.0,3,0,1.0,1,68,0.24,Good,3.9473684210526314,1
13,69,1.0,0.0,0,5,70,1.0,1,0.0,1.0,0,0.0,2,0,2.0,1,61,0.18571428571428572,Low,5.0,0
18,85,2.0,1.0,1,6,74,1.0,1,3.0,0.0,0,0.0,2,0,0.0,1,67,0.20930232558139536,Normal,3.8947368421052633,1
22,80,1.0,2.0,1,9,51,1.0,1,2.0,1.0,1,0.0,3,0,2.0,1,68,0.2716049382716049,Good,2.217391304347826,1
20,100,1.0,1.0,1,8,91,1.0,1,3.0,0.0,1,2.0,3,0,2.0,1,72,0.19801980198019803,Good,4.333333333333333,1
21,99,2.0,0.0,1,4,67,1.0,1,1.0,1.0,0,0.0,4,0,2.0,0,71,0.21,Low,3.0454545454545454,1
16,85,1.0,1.0,1,5,86,0.0,0,3.0,1.0,1,2.0,2,0,2.0,1,67,0.18604651162790697,Low,5.0588235294117645,1
27,78,1.0,1.0,0,10,53,1.0,1,3.0,1.0,0,1.0,4,1,1.0,1,68,0.34177215189873417,Oversleep,1.8928571428571428,1
13,80,1.0,1.0,0,9,76,1.0,1,0.0,2.0,1,1.0,2,0,2.0,0,64,0.16049382716049382,Good,5.428571428571429,0
23,87,1.0,2.0,0,6,95,2.0,1,3.0,2.0,0,2.0,0,0,2.0,0,73,0.26136363636363635,Normal,3.9583333333333335,1
27,64,0.0,1.0,1,5,70,1.0,1,0.0,0.0,1,2.0,4,0,2.0,0,65,0.4153846153846154,Low,2.5,0
23,73,0.0,2.0,0,5,60,2.0,1,1.0,1.0,0,2.0,2,0,2.0,0,67,0.3108108108108108,Low,2.5,1
19,63,2.0,1.0,1,8,55,0.0,1,0.0,1.0,0,2.0,4,0,1.0,0,63,0.296875,Good,2.75,0
17,63,1.0,1.0,1,10,93,1.0,1,0.0,0.0,1,2.0,2,1,2.0,0,63,0.265625,Oversleep,5.166666666666667,0
26,68,1.0,1.0,1,10,62,2.0,1,3.5,1.0,1,1.0,2,0,2.0,0,69,0.37681159420289856,Oversleep,2.2962962962962963,1
11,79,2.0,2.0,1,5,99,1.0,1,1.0,2.0,1,2.0,3,0,2.0,0,68,0.1375,Low,8.25,1
14,91,1.0,1.0,1,7,62,1.0,1,2.0,0.0,1,1.0,2,0,2.0,1,68,0.15217391304347827,Normal,4.133333333333334,1
18,79,2.0,2.0,1,6,74,1.0,1,3.0,0.0,1,2.0,4,0,2.0,1,69,0.225,Normal,3.8947368421052633,1
27,73,2.0,2.0,1,7,73,2.0,1,3.5,2.0,1,0.0,3,0,2.0,0,73,0.36486486486486486,Normal,2.607142857142857,1
22,63,2.0,2.0,1,5,53,2.0,1,3.0,0.0,1,0.0,2,0,2.0,1,66,0.34375,Low,2.3043478260869565,1
14,82,1.0,1.0,1,6,77,1.0,1,3.0,1.0,1,2.0,3,0,2.0,0,68,0.1686746987951807,Normal,5.133333333333334,1
18,71,1.0,1.0,0,6,84,1.0,1,2.0,1.0,1,1.0,2,0,2.0,1,65,0.25,Normal,4.421052631578948,1
16,85,1.0,1.0,0,8,87,2.0,1,3.5,0.0,0,0.0,3,0,0.0,1,67,0.18604651162790697,Good,5.117647058823529,1
16,99,1.0,1.0,0,6,76,0.0,1,2.0,1.0,0,2.0,4,0,2.0,0,70,0.16,Normal,4.470588235294118,1
26,64,1.0,2.0,0,6,91,1.0,1,1.0,0.0,0,1.0,4,0,1.0,1,66,0.4,Normal,3.3703703703703702,1
12,68,1.0,2.0,0,8,88,2.0,1,3.0,0.0,1,0.0,3,0,1.0,0,64,0.17391304347826086,Good,6.769230769230769,1
30,79,1.0,2.0,0,9,60,1.0,1,1.0,0.0,1,1.0,3,0,2.0,0,69,0.375,Good,1.935483870967742,1
25,99,0.0,1.0,0,10,70,1.0,1,1.0,1.0,1,2.0,5,0,0.0,0,71,0.25,Oversleep,2.6923076923076925,1
27,91,1.0,0.0,0,8,57,1.0,1,0.0,0.0,0,1.0,4,0,1.0,1,68,0.29347826086956524,Good,2.0357142857142856,0
17,96,2.0,1.0,0,7,57,0.0,1,2.0,1.0,0,0.0,3,0,1.0,0,68,0.17525773195876287,Normal,3.1666666666666665,1
19,73,0.0,1.0,1,9,86,2.0,1,0.0,1.0,1,2.0,3,0,2.0,0,66,0.25675675675675674,Good,4.3,0
11,100,0.0,2.0,0,9,77,1.0,1,2.0,1.0,1,2.0,3,0,2.0,0,70,0.10891089108910891,Good,6.416666666666667,1
17,64,1.0,2.0,0,8,80,1.0,1,0.0,2.0,1,2.0,2,0,2.0,0,65,0.26153846153846155,Good,4.444444444444445,0
23,62,1.0,0.0,1,5,87,1.0,1,1.0,1.0,1,0.0,4,0,2.0,0,63,0.36507936507936506,Low,3.625,1
28,94,0.0,1.0,1,9,64,1.0,1,0.0,1.0,1,1.0,3,0,1.0,0,70,0.29473684210526313,Good,2.206896551724138,0
13,97,0.0,1.0,1,8,70,1.0,1,0.0,2.0,0,1.0,2,0,1.0,0,67,0.1326530612244898,Good,5.0,0
18,64,1.0,1.0,0,6,80,1.0,1,1.0,1.0,1,2.0,5,1,2.0,1,63,0.27692307692307694,Normal,4.2105263157894735,1
19,65,2.0,1.0,0,6,55,1.0,1,1.0,0.0,1,2.0,3,0,1.0,1,64,0.2878787878787879,Normal,2.75,1
12,61,0.0,1.0,1,8,92,1.0,1,2.0,2.0,1,1.0,4,1,1.0,1,60,0.1935483870967742,Good,7.076923076923077,1
24,64,1.0,1.0,1,4,67,0.0,1,0.0,0.0,1,1.0,1,0,2.0,1,62,0.36923076923076925,Low,2.68,0
16,68,1.0,2.0,0,7,83,2.0,1,2.0,0.0,1,2.0,2,0,2.0,0,65,0.2318840579710145,Normal,4.882352941176471,1
19,99,0.0,0.0,0,6,100,1.0,1,0.0,2.0,0,0.0,3,0,2.0,1,69,0.19,Normal,5.0,0
17,87,1.0,2.0,1,6,74,0.0,1,1.0,0.0,0,1.0,3,0,1.0,0,68,0.19318181818181818,Normal,4.111111111111111,1
15,91,1.0,1.0,0,6,61,1.0,0,1.0,1.0,1,2.0,2,0,1.0,1,66,0.16304347826086957,Normal,3.8125,1
20,91,2.0,2.0,1,5,61,0.0,1,3.5,0.0,1,2.0,2,0,2.0,1,72,0.21739130434782608,Low,2.9047619047619047,1
19,81,1.0,2.0,1,9,53,1.0,1,2.0,2.0,1,2.0,3,0,2.0,1,68,0.23170731707317074,Good,2.65,1
18,92,1.0,1.0,0,4,88,1.0,1,3.0,2.0,1,1.0,2,0,1.0,1,69,0.1935483870967742,Low,4.631578947368421,1
16,84,1.0,1.0,0,7,65,0.0,1,1.0,2.0,1,0.0,3,0,1.0,1,65,0.18823529411764706,Normal,3.823529411764706,1
22,73,2.0,1.0,1,6,59,0.0,1,0.0,0.0,1,2.0,1,0,2.0,1,65,0.2972972972972973,Normal,2.5652173913043477,0
30,82,0.0,1.0,1,10,86,0.0,1,2.0,0.0,1,1.0,4,0,2.0,0,70,0.3614457831325301,Oversleep,2.774193548387097,1
21,81,1.0,0.0,1,7,65,2.0,1,1.0,1.0,1,2.0,2,0,1.0,1,67,0.25609756097560976,Normal,2.9545454545454546,1
26,93,2.0,1.0,0,4,80,1.0,1,3.5,0.0,0,2.0,3,1,2.0,1,73,0.2765957446808511,Low,2.962962962962963,1
12,99,2.0,2.0,0,8,71,1.0,1,2.0,1.0,1,1.0,2,0,2.0,0,70,0.12,Good,5.461538461538462,1
21,76,1.0,1.0,1,5,67,1.0,1,1.0,2.0,0,2.0,3,0,1.0,1,66,0.2727272727272727,Low,3.0454545454545454,1
13,91,1.0,1.0,1,8,74,1.0,1,1.0,0.0,0,2.0,1,0,2.0,1,68,0.14130434782608695,Good,5.285714285714286,1
11,64,1.0,1.0,1,8,66,1.0,1,2.0,0.0,1,2.0,2,0,1.0,1,61,0.16923076923076924,Good,5.5,1
16,91,1.0,2.0,0,9,94,0.0,1,0.0,2.0,1,2.0,3,0,2.0,1,70,0.17391304347826086,Good,5.529411764705882,0
27,75,1.0,0.0,1,7,54,0.0,1,2.0,1.0,1,0.0,3,0,2.0,0,66,0.35526315789473684,Normal,1.9285714285714286,1
26,62,2.0,1.0,1,8,52,1.0,1,3.5,0.0,1,1.0,5,0,2.0,1,67,0.4126984126984127,Good,1.9259259259259258,1
21,75,2.0,2.0,0,7,70,2.0,1,1.0,1.0,0,1.0,3,0,2.0,0,69,0.27631578947368424,Normal,3.1818181818181817,1
11,84,1.0,0.0,1,6,59,0.0,1,2.0,1.0,1,2.0,3,0,2.0,0,64,0.12941176470588237,Normal,4.916666666666667,1
19,65,2.0,1.0,1,9,87,0.0,1,0.0,2.0,1,2.0,2,0,1.0,1,65,0.2878787878787879,Good,4.35,0
22,97,2.0,1.0,1,5,68,0.0,1,3.5,1.0,0,0.0,5,0,2.0,0,75,0.22448979591836735,Low,2.9565217391304346,1
21,63,2.0,1.0,0,7,63,1.0,1,2.0,1.0,1,1.0,2,0,0.0,1,63,0.328125,Normal,2.8636363636363638,1
9,97,2.0,1.0,0,6,68,0.0,1,3.5,1.0,0,1.0,3,0,2.0,1,69,0.09183673469387756,Normal,6.8,1
15,88,1.0,2.0,1,8,61,0.0,1,2.0,1.0,1,2.0,4,1,2.0,1,68,0.16853932584269662,Good,3.8125,1
20,73,1.0,0.0,1,6,65,1.0,1,2.0,2.0,0,2.0,2,0,2.0,1,66,0.2702702702702703,Normal,3.0952380952380953,1
23,76,0.0,1.0,1,6,78,0.0,1,2.0,2.0,1,2.0,2,0,1.0,0,66,0.2987012987012987,Normal,3.25,1
7,90,0.0,1.0,1,7,93,0.0,1,3.5,1.0,1,1.0,3,0,2.0,1,66,0.07692307692307693,Normal,11.625,1
19,84,1.0,1.0,1,9,69,1.0,1,2.0,1.0,1,1.0,4,0,2.0,0,68,0.2235294117647059,Good,3.45,1
